question,model_answer,student_answer,grade,source,ID
what is the main advantage of arrays over linked lists?,"the elements in an array can be accessed directly (as opposed to linked lists, which require iterative traversal).","array size is fixed. but linked is not fixed, data is also accessed quicker in array list, also memory requirement is less and no pointers required. arrays have random access and less overheads compared to linked list have sequential access only with too much overheads and no cache memory support. on the other hand, arrays allow random access, while linked lists allow only sequential access to elements. singly-linked lists, in fact, can only be traversed in one direction.",1.0,mohler_dataset_edited.csv,4
how are linked lists passed as arguments to a function?,by reference.,they are passed by reference because you want the function to change the pointer,0.9,mohler_dataset_edited.csv,4
how are linked lists passed as arguments to a function?,by reference.,linked lists are passed as arguments to a function by passing the head pointer of the list by reference.,1.0,mohler_dataset_edited.csv,4
how are linked lists passed as arguments to a function?,by reference.,- a function with access to a linked list's head pointer has access to the entire list.        - pass the head ponter to a function as a reference argument.,1.0,mohler_dataset_edited.csv,4
how are linked lists passed as arguments to a function?,by reference.,by using a node.,0.5,mohler_dataset_edited.csv,4
how are linked lists passed as arguments to a function?,by reference.,pass-by-reference,1.0,mohler_dataset_edited.csv,4
how are linked lists passed as arguments to a function?,by reference.,you send a pointer to an object of the linkedlist class,0.5,mohler_dataset_edited.csv,4
how are linked lists passed as arguments to a function?,by reference.,passed as a pointer to the head.,0.8,mohler_dataset_edited.csv,4
how are linked lists passed as arguments to a function?,by reference.,passing the head pointer of a linked list to a function gives that function access to all nodes of that linked list,0.9,mohler_dataset_edited.csv,4
how are linked lists passed as arguments to a function?,by reference.,you have to pass the head pointer to a function since it has access to the entire list.,0.8,mohler_dataset_edited.csv,4
how are linked lists passed as arguments to a function?,by reference.,you pass the head pointer to a function as a reference argument.,1.0,mohler_dataset_edited.csv,4
how are linked lists passed as arguments to a function?,by reference.,passes a pointer to a linked list object,0.5,mohler_dataset_edited.csv,4
how are linked lists passed as arguments to a function?,by reference.,"the linked list object contains the head, through which the other elements are accessible.",0.7,mohler_dataset_edited.csv,4
how are linked lists passed as arguments to a function?,by reference.,by the head of the list. it takes the head address and traverses from there on in.,0.8,mohler_dataset_edited.csv,4
how are linked lists passed as arguments to a function?,by reference.,as a pointer node.,0.6,mohler_dataset_edited.csv,4
how are linked lists passed as arguments to a function?,by reference.,a method with access to a linked list's head pointer as access to the entire list,0.8,mohler_dataset_edited.csv,4
how are linked lists passed as arguments to a function?,by reference.,a function with access to a linked list's head pointer has access to the entire list. pass the head pointer to a function as a reference argument,1.0,mohler_dataset_edited.csv,4
how are linked lists passed as arguments to a function?,by reference.,the head pointer is passed to a function as a reference argument.,1.0,mohler_dataset_edited.csv,4
how are linked lists passed as arguments to a function?,by reference.,the pointer to the first element is passed to a function,0.8,mohler_dataset_edited.csv,4
how are linked lists passed as arguments to a function?,by reference.,"linked lists are passed by reference, specificly the head pointer",1.0,mohler_dataset_edited.csv,4
how are linked lists passed as arguments to a function?,by reference.,pass the head pointer to a function as a reference argument,1.0,mohler_dataset_edited.csv,4
how are linked lists passed as arguments to a function?,by reference.,by refrenece,1.0,mohler_dataset_edited.csv,4
how are linked lists passed as arguments to a function?,by reference.,by passing the head pointer and going through the list as needed inside the function.,0.8,mohler_dataset_edited.csv,4
how are linked lists passed as arguments to a function?,by reference.,linked lists are passed by using pointers,0.6,mohler_dataset_edited.csv,4
how are linked lists passed as arguments to a function?,by reference.,the head object is passed to the function,0.7,mohler_dataset_edited.csv,4
how are linked lists passed as arguments to a function?,by reference.,"linked lists permit insertion and removal of nodes at any point in the list in constant time,[1] but do not allow random access.",0.3,mohler_dataset_edited.csv,4
what is the difference between a circular linked list and a basic linked list?,the last element in a circular linked list points to the head of the list.,they are passed by reference because you want the function to change the pointer,0.1,mohler_dataset_edited.csv,4
what is the difference between a circular linked list and a basic linked list?,the last element in a circular linked list points to the head of the list.,"in a circular linked list, every node has a successor which means that the last node's successor is the head or first node.",1.0,mohler_dataset_edited.csv,4
what is the difference between a circular linked list and a basic linked list?,the last element in a circular linked list points to the head of the list.,a circular linked list is a linked list that links items in a continuous circle. this allows the full list to be traversed by starting at any item in the list; a fixed head or tail is not required.,0.9,mohler_dataset_edited.csv,4
what is the difference between a circular linked list and a basic linked list?,the last element in a circular linked list points to the head of the list.,"in a circular linked list, the last node points to the first node.",1.0,mohler_dataset_edited.csv,4
what is the difference between a circular linked list and a basic linked list?,the last element in a circular linked list points to the head of the list.,"on a circular linked list, the end element points to the head, thus making the circle. a basic link list has nothing pointing to the head, and the last element points to null.",1.0,mohler_dataset_edited.csv,4
what is the difference between a circular linked list and a basic linked list?,the last element in a circular linked list points to the head of the list.,the circular linked list's last node points to the begining of the list while a standard linked list points to null,1.0,mohler_dataset_edited.csv,4
what is the difference between a circular linked list and a basic linked list?,the last element in a circular linked list points to the head of the list.,the last item in the list points to the head,1.0,mohler_dataset_edited.csv,4
what is the difference between a circular linked list and a basic linked list?,the last element in a circular linked list points to the head of the list.,"in a circular linked list, the last node points back to the first node, there is no null",1.0,mohler_dataset_edited.csv,4
what is the difference between a circular linked list and a basic linked list?,the last element in a circular linked list points to the head of the list.,"circular linked lists are most useful for describing naturally circular structures, and have the advantage of regular structure and being able to traverse the list starting at any point.",0.5,mohler_dataset_edited.csv,4
what is the difference between a circular linked list and a basic linked list?,the last element in a circular linked list points to the head of the list.,a circular linked list has the last node point back to the head of the linked list.,1.0,mohler_dataset_edited.csv,4
what is the difference between a circular linked list and a basic linked list?,the last element in a circular linked list points to the head of the list.,basic linked list points to a null at the end and circular points to the head at the end.,1.0,mohler_dataset_edited.csv,4
what is the difference between a circular linked list and a basic linked list?,the last element in a circular linked list points to the head of the list.,in a circular linked list the the last item points to the first item.,1.0,mohler_dataset_edited.csv,4
what is the difference between a circular linked list and a basic linked list?,the last element in a circular linked list points to the head of the list.,"the circular linked list's tail points to the head, whereas the basic linked list's tail points to a null.",1.0,mohler_dataset_edited.csv,4
what is the difference between a circular linked list and a basic linked list?,the last element in a circular linked list points to the head of the list.,a basic linked list has an end with a null value where a circular linked list has a pointer from the end to the beginning,1.0,mohler_dataset_edited.csv,4
what is the difference between a circular linked list and a basic linked list?,the last element in a circular linked list points to the head of the list.,"how to determine the end of the list, in basic linked lists the last element links to a null pointer, while circular linked lists link to the head element at the end.",1.0,mohler_dataset_edited.csv,4
what is the difference between a circular linked list and a basic linked list?,the last element in a circular linked list points to the head of the list.,"no node in a circular linked list contains null, the last node points pack to a node within the list.",1.0,mohler_dataset_edited.csv,4
what is the difference between a circular linked list and a basic linked list?,the last element in a circular linked list points to the head of the list.,"the difference between a circular linked list and a basic linked list is that a circular linked list, the last node references the first node. every node in a circular linked list has a successor and no node in a circular linked list contains null.",1.0,mohler_dataset_edited.csv,4
what is the difference between a circular linked list and a basic linked list?,the last element in a circular linked list points to the head of the list.,no node in a circular linked list contains null.,0.7,mohler_dataset_edited.csv,4
what is the difference between a circular linked list and a basic linked list?,the last element in a circular linked list points to the head of the list.,in a circular linked list the last element points to the head of the list,1.0,mohler_dataset_edited.csv,4
what is the difference between a circular linked list and a basic linked list?,the last element in a circular linked list points to the head of the list.,"in a regular linked list the last object points to null. in a circular linked list, the last object points back to the beginning of the list",1.0,mohler_dataset_edited.csv,4
what is the difference between a circular linked list and a basic linked list?,the last element in a circular linked list points to the head of the list.,"in circular linked list each node has successor, no node contains null, while in basic linked list last node contain null.",0.6,mohler_dataset_edited.csv,4
what is the difference between a circular linked list and a basic linked list?,the last element in a circular linked list points to the head of the list.,"in a circular linked lists, the last element points to the first",1.0,mohler_dataset_edited.csv,4
what is the difference between a circular linked list and a basic linked list?,the last element in a circular linked list points to the head of the list.,"a circular linked list does not have a last element. instead, it's last item points to the head of the list.",1.0,mohler_dataset_edited.csv,4
what is the difference between a circular linked list and a basic linked list?,the last element in a circular linked list points to the head of the list.,"in a circular linked list, the last node contains a pointer that goes back to the first node; in a basic linked list, the last node contains a null pointer",1.0,mohler_dataset_edited.csv,4
what is the difference between a circular linked list and a basic linked list?,the last element in a circular linked list points to the head of the list.,"in a circular linked list, the last object is linked back to the first object.",1.0,mohler_dataset_edited.csv,4
what is the difference between a circular linked list and a basic linked list?,the last element in a circular linked list points to the head of the list.,"in the case of a non circular link list, if you are at the last node of the list and u want to move to first u need to go to one, step back till u reach to first. but in circular link list from last to first you need to make only one move.  in a single link list u can move only in one direction but in double link list u can move in any direction back or forward or forward.",0.7,mohler_dataset_edited.csv,4
what is the main advantage of a doubly-linked list over a basic linked list?,"all the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",they can traverse in both directions,0.7,mohler_dataset_edited.csv,4
what is the main advantage of a doubly-linked list over a basic linked list?,"all the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",in a doubly linked list you can delete a node without having to traverse the list.,0.9,mohler_dataset_edited.csv,4
what is the main advantage of a doubly-linked list over a basic linked list?,"all the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",a doubly-linked list allows you to delete a node without traversing the list to establish a trailing pointer.,0.9,mohler_dataset_edited.csv,4
what is the main advantage of a doubly-linked list over a basic linked list?,"all the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",a doubly linked list allows you to traverse the list in either direction. each node points to its successor as well as to its predecessor.,0.7,mohler_dataset_edited.csv,4
what is the main advantage of a doubly-linked list over a basic linked list?,"all the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.","doubly-linked lists can traverse backwards, though they still cannot access data at any point in the list, it can be shorter to traverse backwards.",0.7,mohler_dataset_edited.csv,4
what is the main advantage of a doubly-linked list over a basic linked list?,"all the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",you can traverse the list from front to back and back to front,0.7,mohler_dataset_edited.csv,4
what is the main advantage of a doubly-linked list over a basic linked list?,"all the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",you can traverse the list in reverse.,0.7,mohler_dataset_edited.csv,4
what is the main advantage of a doubly-linked list over a basic linked list?,"all the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",doubly linked lists can be traversed in both directions,0.7,mohler_dataset_edited.csv,4
what is the main advantage of a doubly-linked list over a basic linked list?,"all the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.","double-linked lists require more space per node, and their elementary operations are more expensive; but they are often easier to manipulate because they allow sequential access to the list in both directions.",0.7,mohler_dataset_edited.csv,4
what is the main advantage of a doubly-linked list over a basic linked list?,"all the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",you can traverse forwards and backwards through nodes.,0.7,mohler_dataset_edited.csv,4
what is the main advantage of a doubly-linked list over a basic linked list?,"all the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",you can point both forwards and backwards,0.7,mohler_dataset_edited.csv,4
what is the main advantage of a doubly-linked list over a basic linked list?,"all the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",you can go backwards in the linked list and access previous data easier without having to keep track of the previous item,0.8,mohler_dataset_edited.csv,4
what is the main advantage of a doubly-linked list over a basic linked list?,"all the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",doubly linked lists allow backward movement through the nodes.,0.7,mohler_dataset_edited.csv,4
what is the main advantage of a doubly-linked list over a basic linked list?,"all the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.","they have double pointers, so each node can point forwards or backwards. making it a little easer to get to where you need.",0.7,mohler_dataset_edited.csv,4
what is the main advantage of a doubly-linked list over a basic linked list?,"all the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",ability to backtrack through a list.,0.6,mohler_dataset_edited.csv,4
what is the main advantage of a doubly-linked list over a basic linked list?,"all the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",you can move forwards and backwards in the double-linked list. basic only moves forwards.,0.7,mohler_dataset_edited.csv,4
what is the main advantage of a doubly-linked list over a basic linked list?,"all the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",the advantage is that each node points to bothe its predecessor and its successor. there are no special cases for insertion and deletion.,0.9,mohler_dataset_edited.csv,4
what is the main advantage of a doubly-linked list over a basic linked list?,"all the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",each node points to both its predecessor and its successor.,0.7,mohler_dataset_edited.csv,4
what is the main advantage of a doubly-linked list over a basic linked list?,"all the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",a doubly linked list has pointers in both directions. this allows for access from back to front as well as front to back,0.8,mohler_dataset_edited.csv,4
what is the main advantage of a doubly-linked list over a basic linked list?,"all the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.","a doubly linked list can be traversed either direction, while a normal linked list can only be traversed from start to finish",0.7,mohler_dataset_edited.csv,4
what is the main advantage of a doubly-linked list over a basic linked list?,"all the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.","double linked list are often easier to manipulate, because they allow sequential access to the list in both direction",0.8,mohler_dataset_edited.csv,4
what is the main advantage of a doubly-linked list over a basic linked list?,"all the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.","given a node in the list, one can navigate easily in either direction",0.8,mohler_dataset_edited.csv,4
what is the main advantage of a doubly-linked list over a basic linked list?,"all the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",you can traverse the list both forward and backwards.,0.7,mohler_dataset_edited.csv,4
what is the main advantage of a doubly-linked list over a basic linked list?,"all the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",a doubly linked list allows you to back up from a node rather than having to go through the entire list again,0.8,mohler_dataset_edited.csv,4
what is the main advantage of a doubly-linked list over a basic linked list?,"all the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.",gives faster times for some operations such as insertion and deletion,1.0,mohler_dataset_edited.csv,4
what is the main advantage of a doubly-linked list over a basic linked list?,"all the deletion and insertion operations can be performed in constant time, including those operations performed before a given location in the list or at the end of the list.","the primary disadvantage of doubly linked lists are that (1) each node requires an extra pointer, requiring more space, and (2) the insertion or deletion of a node takes a bit longer (more pointer operations).",0.4,mohler_dataset_edited.csv,4
what is the main disadvantage of a doubly-linked list over a basic linked list?,extra space required to store the back pointers.,they take up twice as much memory for each node,1.0,mohler_dataset_edited.csv,4
what is the main disadvantage of a doubly-linked list over a basic linked list?,extra space required to store the back pointers.,"in a doubly linked list, there are more pointers to set and the mechanics of inserting and deleting are more difficult. also, the special cases at the beginning or end of the list are more complicated.",0.7,mohler_dataset_edited.csv,4
what is the main disadvantage of a doubly-linked list over a basic linked list?,extra space required to store the back pointers.,"there are more pointers to set, the mechanics of inserting into and deleting from a doubly linked list are a bit more involved than for a singly linked list.",0.8,mohler_dataset_edited.csv,4
what is the main disadvantage of a doubly-linked list over a basic linked list?,extra space required to store the back pointers.,insertion and deletion with a doubly linked list are more involved than with a singly linked list leaving more room for error and complex algorithms.,0.6,mohler_dataset_edited.csv,4
what is the main disadvantage of a doubly-linked list over a basic linked list?,extra space required to store the back pointers.,"need more memory to store ""previous"" pointers.",1.0,mohler_dataset_edited.csv,4
what is the main disadvantage of a doubly-linked list over a basic linked list?,extra space required to store the back pointers.,a node in a doubly linked list takes up more memory than a node in a singly linked list.,1.0,mohler_dataset_edited.csv,4
what is the main disadvantage of a doubly-linked list over a basic linked list?,extra space required to store the back pointers.,you have to keep up with where you are and you have to consider the predecessor and successor connections when inserting/deleting.,0.6,mohler_dataset_edited.csv,4
what is the main disadvantage of a doubly-linked list over a basic linked list?,extra space required to store the back pointers.,"each node requires an extra node, requires more memory, and is more difficult to insert and remove individual nodes",1.0,mohler_dataset_edited.csv,4
what is the main disadvantage of a doubly-linked list over a basic linked list?,extra space required to store the back pointers.,"double-linked lists require more space per node, and their elementary operations are more expensive",1.0,mohler_dataset_edited.csv,4
what is the main disadvantage of a doubly-linked list over a basic linked list?,extra space required to store the back pointers.,more difficult to delete and create nodes.,0.6,mohler_dataset_edited.csv,4
what is the main disadvantage of a doubly-linked list over a basic linked list?,extra space required to store the back pointers.,they use more memory and you have to make 2 pointers and update 2 pointers each time you change the list.,1.0,mohler_dataset_edited.csv,4
what is the main disadvantage of a doubly-linked list over a basic linked list?,extra space required to store the back pointers.,nodes take up more memory,1.0,mohler_dataset_edited.csv,4
what is the main disadvantage of a doubly-linked list over a basic linked list?,extra space required to store the back pointers.,"each node requires an extra pointer (space requirements increased), insertion or deletion of a node takes a longer (more pointer operations).",1.0,mohler_dataset_edited.csv,4
what is the main disadvantage of a doubly-linked list over a basic linked list?,extra space required to store the back pointers.,its a little more confusing. the special cases at the end and beginning become more difficult to do.,0.6,mohler_dataset_edited.csv,4
what is the main disadvantage of a doubly-linked list over a basic linked list?,extra space required to store the back pointers.,increased actions to add and remove elements to the linked list.,0.6,mohler_dataset_edited.csv,4
what is the main disadvantage of a doubly-linked list over a basic linked list?,extra space required to store the back pointers.,"inserting and deleting in a double-linked list is more involved, and has special cases at the beginning and end.",0.6,mohler_dataset_edited.csv,4
what is the main disadvantage of a doubly-linked list over a basic linked list?,extra space required to store the back pointers.,the main disadvanate is that if hard to remove all items in the list.,0.4,mohler_dataset_edited.csv,4
what is the main disadvantage of a doubly-linked list over a basic linked list?,extra space required to store the back pointers.,"each node requires an extra pointer, taking up more storage.  insertions and deletions require more pointer operations.",1.0,mohler_dataset_edited.csv,4
what is the main disadvantage of a doubly-linked list over a basic linked list?,extra space required to store the back pointers.,"in a doubly linked list there are twice as many pointers for each element , therefore more memory is used",1.0,mohler_dataset_edited.csv,4
what is the main disadvantage of a doubly-linked list over a basic linked list?,extra space required to store the back pointers.,the process of adding and removing nodes in a doubly linked list is more complex than in a basic linked list,0.7,mohler_dataset_edited.csv,4
what is the main disadvantage of a doubly-linked list over a basic linked list?,extra space required to store the back pointers.,"double linked lists require more space per node, and their elementary operation are more expensive",1.0,mohler_dataset_edited.csv,4
what is the main disadvantage of a doubly-linked list over a basic linked list?,extra space required to store the back pointers.,"1- each node requires an extra pointer, requiring more space 2- the insertion or deletion of a node takes a bit longer, more pointer operations",1.0,mohler_dataset_edited.csv,4
what is the main disadvantage of a doubly-linked list over a basic linked list?,extra space required to store the back pointers.,it takes up twice the storage needed.,1.0,mohler_dataset_edited.csv,4
what is the main disadvantage of a doubly-linked list over a basic linked list?,extra space required to store the back pointers.,"using more pointers to enable the backward movement takes up more memory, having more pointers make it slightly more work to add or remove a node from the list",1.0,mohler_dataset_edited.csv,4
what is the main disadvantage of a doubly-linked list over a basic linked list?,extra space required to store the back pointers.,"increased memory requirements, slightly more complicated when modifying elements in the list",1.0,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",a data structure for storing items which are to be accessed in last-in first-out order that can be implemented in three ways.,1.0,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",a stack is an abstract data type that is based on the principle that the last element inserted into the stack will be the first element removed from the stack.,1.0,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",stores a set of elements in a particular order.,0.4,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)","an adt whose most recently inserted item is the first item removed or retrieved. this property is called last in, first out (lifo). items enter and leave a stack at its top.",1.0,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",a list in which only the top (or last item added) can be modified.,0.9,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",a stack is a data structure that uses push to insert an item and pop to remove ad item. the stack use a last in first out structure for inserting and removing items.,1.0,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",a data structure that stores data using lifo.,1.0,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)","a stack is similar to an array, but does not allow for random access. stacks only allow a user to retrieve the last item put into the stack. last in, fist out.",1.0,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",stores a set of elements in a particular order. stack principle: last  in  first  out. it means: the last element inserted is the first one to be removed.,1.0,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",a stack is an adt that stores a set of elements in a particular order.,0.5,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)","a data type that stores a set of elements in a certain order, last in, first out.",1.0,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",a data structure that moves elements in last in first out,1.0,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",stores a set of elements in a last in first out order.,1.0,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",a list that can be added to or removed from only from the top.,1.0,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)","a stack is an abstract data type which operates on a last in first out basis for storing a list of objects, and does not support ( at least in the pure stack) peeking at a element without removing the rest of the stack first.",1.0,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",stores a set of elements in a particular order based on the principle of last in first out (lifo).,1.0,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)","an object list that stores elements in a particular order, the first object inserted is at the bottom with the last object at the top so the first object in is the last object out.",1.0,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",an adt that stores a set of elements in a particular order. the stack principles are lifo. the last item inserted in the list is the first out.,1.0,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",an abstract data type that stores a set of elements in a particular order.,0.5,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",a collection of data to be executed in the order of last in first out,1.0,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)","a stack is a data structure that allows data members to be added or removed one at a time, and in order. they are a ""last in first out"" structure.",1.0,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",stores a set of element in a particular order,0.4,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",is a list of element where the first one to be removed is the last one inserted,1.0,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",a data structure that puts elements in a list and only allows the user  access to the last element.,0.9,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)",a finite ordered list with zero or more elements,0.4,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)","a storage container that holds objects in a certain order, which has a lifo priority",1.0,mohler_dataset_edited.csv,4
what is a stack?,"a data structure that can store elements, which has the property that the last item added will be the first to be removed (or last-in-first-out)","stacks are a type of container adaptors, specifically designed to operate in a lifo context (last-in first-out), where elements are inserted and extracted only from the end of the container.",1.0,mohler_dataset_edited.csv,4
what are the two main functions defined by a stack?,push and pop,push and pop are two main functions defined in a stack,1.0,mohler_dataset_edited.csv,4
what are the two main functions defined by a stack?,push and pop,push which inserts an element on the top of the stack and pop which removes the last inserted element from the stack.,1.0,mohler_dataset_edited.csv,4
what are the two main functions defined by a stack?,push and pop,push and pop.,1.0,mohler_dataset_edited.csv,4
what are the two main functions defined by a stack?,push and pop,pop function and push function,1.0,mohler_dataset_edited.csv,4
what are the two main functions defined by a stack?,push and pop,push (insert an item) pop (remove an item),1.0,mohler_dataset_edited.csv,4
what are the two main functions defined by a stack?,push and pop,adding a new item and removing the item,1.0,mohler_dataset_edited.csv,4
what are the two main functions defined by a stack?,push and pop,push (insert) and pop (retrieve).,1.0,mohler_dataset_edited.csv,4
what are the two main functions defined by a stack?,push and pop,pop and push,1.0,mohler_dataset_edited.csv,4
what are the two main functions defined by a stack?,push and pop,push (add an element) pop (remove an element),1.0,mohler_dataset_edited.csv,4
what are the two main functions defined by a stack?,push and pop,push ( to add to a item the stack) pop  ( to pull the last item added from an array. ),1.0,mohler_dataset_edited.csv,4
what are the two main functions defined by a stack?,push and pop,"push and pop, push puts an object into the list, and pop takes the last object off.",1.0,mohler_dataset_edited.csv,4
what are the two main functions defined by a stack?,push and pop,push and pop are the two main functions of a stack,1.0,mohler_dataset_edited.csv,4
what are the two main functions defined by a stack?,push and pop,push and pop,1.0,mohler_dataset_edited.csv,4
what are the two main functions defined by a stack?,push and pop,"push, which adds an element to the stack... and pop which takes an element off the stack",1.0,mohler_dataset_edited.csv,4
what are the two main functions defined by a stack?,push and pop,"push and pop, which add and remove data from the stack, respectively.",1.0,mohler_dataset_edited.csv,4
what are the two main functions defined by a stack?,push and pop,pop - to remove item push - to insert an element,1.0,mohler_dataset_edited.csv,4
what are the two main functions defined by a stack?,push and pop,push - adds an item to the top of the stack pop - removes the top item from the stack,1.0,mohler_dataset_edited.csv,4
what are the two main functions defined by a stack?,push and pop,push and pop. push adds a given node to the top of the stack leaving previous nodes below. pop removes and returns the current top node of the stack,1.0,mohler_dataset_edited.csv,4
how can you implement a stack with an array?,"keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.",an array has a fixed size.  you can add and delete elements to the end of the array and you use a pointer to keep track of the last element added.  each time you add or delete an element you update the pointer and check if it is equal to the max size of the array.,1.0,mohler_dataset_edited.csv,4
how can you implement a stack with an array?,"keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.",by implementing an array of a pre-defined size with the bottom stack element stored at element 0 and the last element stored in the array is the top. you increment top when an element is pushed and you decrement it when an item is popped.,1.0,mohler_dataset_edited.csv,4
how can you implement a stack with an array?,"keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.","if you use a dynamically allocated array, you must provide a destructor and copy constructor.",0.6,mohler_dataset_edited.csv,4
how can you implement a stack with an array?,"keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.","create a int value that stores the ""head"" of the stack. increment the top when one element is pushed and decrement after it is popped.",1.0,mohler_dataset_edited.csv,4
how can you implement a stack with an array?,"keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.",use a pointer that always points to the end of the array list for push/pop modifications.,0.9,mohler_dataset_edited.csv,4
how can you implement a stack with an array?,"keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.",if you used an array to implement a stack when you add an element just add it to the end of an array and remove items from end of array also.,0.9,mohler_dataset_edited.csv,4
how can you implement a stack with an array?,"keep the top of the stack toward the end of the array, so the push and pop operations will add or remove elements from the right side of the array.",you predetermine the size of the stack as you would an array.  this type can not grow.,0.5,mohler_dataset_edited.csv,4
